"","population","latitude","longitude"
"2817","6135","41.6371044","-71.6783688"
"2818","18082","41.6429192","-71.4857186"
"2822","6111","41.5702104","-71.6269931"
"2825","5377","41.7820674","-71.7268333"
"2826","791","41.9827463","-71.6531441"
"2827","2172","41.698748","-71.7391184"
"2828","7704","41.8800829","-71.5643115"
"2830","5976","41.9749796","-71.6542257"
"2831","3515","41.7747617","-71.6202885"
"2832","4608","41.5147163","-71.7296204"
"2833","784","41.4835826","-71.7721116"
"2835","5405","41.510088","-71.3783655"
"2836","136","41.4545737","-71.6203322"
"2837","3492","41.5187687","-71.1672468"
"2838","3400","41.9652493","-71.4763726"
"2839","1902","41.9407573","-71.6415126"
"2840","23335","41.4782156","-71.3223748"
"2841","1392","41.5118638","-71.332175"
"2842","16095","41.5186113","-71.2816845"
"2852","22551","41.5885522","-71.459825"
"2857","8412","41.822761","-71.6336047"
"2858","570","41.9653753","-71.6534243"
"2859","6738","41.9590687","-71.7573228"
"2860","45199","41.8703775","-71.3886734"
"2861","26178","41.8786026","-71.3531307"
"2863","19385","41.8900642","-71.3934808"
"2864","33396","41.9675986","-71.4204768"
"2865","16951","41.9131452","-71.44834"
"2871","17171","41.5872588","-71.2612695"
"2872","218","41.5970106","-71.3214965"
"2873","235","41.5330648","-71.7805236"
"2874","5860","41.5086872","-71.4818571"
"2875","307","41.4564858","-71.6388653"
"2876","430","41.994278","-71.5854903"
"2878","15780","41.6101375","-71.1804709"
"2879","20371","41.4240132","-71.534272"
"2881","7841","41.4780831","-71.524717"
"2882","14184","41.4171097","-71.4732061"
"2885","10627","41.7249588","-71.2583733"
"2886","29269","41.7038489","-71.4555684"
"2888","19912","41.7476708","-71.4061184"
"2889","28217","41.7005907","-71.3769271"
"2891","21198","41.3618312","-71.7896659"
"2892","4988","41.4898466","-71.5928079"
"2893","29630","41.6790059","-71.5186877"
"2894","722","41.4444697","-71.7032375"
"2895","41186","42.0017058","-71.4999487"
"2896","11537","41.9751863","-71.5440692"
"2898","1696","41.5160472","-71.6724357"
"2903","10780","41.8182303","-71.4090877"
"2904","29359","41.8583312","-71.4363089"
"2905","25223","41.7847251","-71.3961034"
"2906","28387","41.8401692","-71.3904078"
"2907","27445","41.7985934","-71.4246301"
"2908","37467","41.8398254","-71.436794"
"2909","43540","41.8215212","-71.4538694"
"2910","21000","41.7749988","-71.4355935"
"2911","15574","41.8548876","-71.472812"
"2912","1370","41.8255926","-71.4022389"
"2914","21963","41.8142955","-71.3661688"
"2915","16897","41.7728475","-71.3548388"
"2916","8139","41.8426533","-71.3524237"
"2917","13762","41.9057737","-71.5233045"
"2919","28790","41.8274402","-71.5198792"
"2920","37547","41.7673443","-71.4655083"
"2921","12361","41.7668542","-71.5172958"
"3031","11247","42.8748639","-71.6005026"
"3032","4953","42.9972613","-71.3634244"
"3033","4987","42.7499894","-71.6758298"
"3034","3970","43.0614463","-71.3199969"
"3036","4782","42.9846571","-71.2552127"
"3037","4219","43.1412739","-71.2481967"
"3038","33269","42.8927614","-71.2767629"
"3042","6341","43.0485122","-71.0787375"
"3043","1573","42.997","-71.817788"
"3044","4263","42.9998565","-71.1197135"
"3045","13560","43.0215145","-71.5634619"
"3046","2758","43.1124541","-71.6074799"
"3047","1767","42.9387402","-71.8794244"
"3048","3426","42.742343","-71.7620597"
"3049","7688","42.7496263","-71.5854008"
"3051","24480","42.7605084","-71.4094937"
"3052","8258","42.8460733","-71.4682973"
"3053","23957","42.8696699","-71.3879189"
"3054","25477","42.8537565","-71.5209558"
"3055","15086","42.8186453","-71.6733537"
"3057","2500","42.9088845","-71.694199"
"3060","29357","42.7412954","-71.4587925"
"3062","26694","42.7238843","-71.4953869"
"3063","16216","42.7821456","-71.5179303"
"3064","14227","42.7793776","-71.474918"
"3070","5254","42.981207","-71.6775242"
"3071","5109","42.7462567","-71.8744336"
"3076","12897","42.7309924","-71.3370733"
"3077","10155","43.0380384","-71.2051073"
"3079","28776","42.7882748","-71.22172"
"3082","1615","42.9041559","-71.7714139"
"3084","1366","42.8268945","-71.8752935"
"3086","3728","42.8320628","-71.7598159"
"3087","13592","42.8110921","-71.3026878"
"3101","3049","42.9890272","-71.4661111"
"3102","31096","43.0119153","-71.4911193"
"3103","36476","42.950538","-71.4465468"
"3104","32798","43.0095519","-71.439782"
"3106","13374","43.0825843","-71.4468779"
"3109","10314","42.9637342","-71.4003502"
"3110","21203","42.9355843","-71.5368709"
"3215","247","43.9426207","-71.4477742"
"3216","2159","43.4511752","-71.7979398"
"3217","2076","43.7260747","-71.6425081"
"3218","960","43.3380335","-71.277262"
"3220","7430","43.4745964","-71.4823721"
"3221","2091","43.2580027","-71.9601694"
"3222","5353","43.642709","-71.7891385"
"3223","3427","43.8554137","-71.6854698"
"3224","2318","43.3624902","-71.55802"
"3225","3660","43.3633316","-71.2390338"
"3226","1117","43.7106723","-71.5154668"
"3227","925","43.8413563","-71.4810803"
"3229","5589","43.2038765","-71.6979148"
"3230","1231","43.5086499","-71.8902419"
"3231","202","43.4733406","-71.7623386"
"3233","115","43.4240424","-71.9311877"
"3234","4572","43.2048124","-71.348563"
"3235","8562","43.4491365","-71.6742669"
"3237","2254","43.4230667","-71.387249"
"3238","75","43.9844276","-71.9112712"
"3240","1340","43.5766932","-71.9625459"
"3241","876","43.7515044","-71.8173943"
"3242","4836","43.1694214","-71.831189"
"3243","1085","43.5286942","-71.7686767"
"3244","8092","43.1281031","-71.91694"
"3245","2027","43.7458437","-71.594625"
"3246","15963","43.5764231","-71.4810249"
"3249","7113","43.5223844","-71.3672807"
"3251","1662","44.1006732","-71.4940737"
"3253","6219","43.6312114","-71.4985847"
"3254","4049","43.7177215","-71.3691786"
"3255","2090","43.3140257","-72.0245513"
"3256","2169","43.6233256","-71.6326248"
"3257","4455","43.4177205","-71.9906093"
"3258","2517","43.2652592","-71.4088353"
"3259","368","43.8757125","-71.3950184"
"3260","809","43.3442308","-71.9216381"
"3261","4246","43.2105888","-71.2159743"
"3262","1231","43.9998891","-71.7144474"
"3263","4114","43.2885012","-71.3093678"
"3264","7468","43.7387994","-71.7027217"
"3266","2163","43.7828885","-71.8847461"
"3268","1272","43.3885279","-71.7699467"
"3269","2966","43.5241863","-71.6016068"
"3273","312","43.3019816","-71.9269527"
"3275","11437","43.1596335","-71.4167546"
"3276","8324","43.4310306","-71.5759983"
"3278","2952","43.309037","-71.8354682"
"3279","829","43.9527708","-71.8781023"
"3280","1123","43.1781271","-72.087057"
"3281","8785","43.0780609","-71.703612"
"3282","902","43.8587216","-71.9237188"
"3284","999","43.4705008","-72.0275525"
"3285","2479","43.9478697","-71.6358022"
"3287","1295","43.4431153","-71.9226374"
"3290","4731","43.1298473","-71.1318591"
"3291","39","43.1791313","-71.142619"
"3293","143","43.9706197","-71.6799125"
"3301","33008","43.2322695","-71.5530123"
"3303","15524","43.311685","-71.665421"
"3304","7519","43.1331765","-71.5372422"
"3307","5334","43.333988","-71.4466575"
"3431","25280","42.9650443","-72.2948028"
"3440","2692","43.0526687","-71.9887553"
"3441","395","42.7806691","-72.4469936"
"3442","1491","43.0202808","-71.9036925"
"3443","742","42.8757273","-72.4561137"
"3444","1590","42.8892794","-72.0698494"
"3445","691","43.0206159","-72.2143736"
"3446","6285","42.8582713","-72.2963597"
"3447","2422","42.7538681","-72.1531737"
"3448","811","43.0526221","-72.274498"
"3449","1654","42.9773389","-71.9978207"
"3450","961","42.9483177","-72.0685579"
"3451","4077","42.8092977","-72.5048221"
"3452","5457","42.8292541","-72.0599005"
"3455","2086","42.9017693","-72.172904"
"3456","742","43.1385439","-72.2087693"
"3457","852","42.9997589","-72.1215681"
"3458","6643","42.8683694","-71.9401017"
"3461","6014","42.756663","-72.013247"
"3462","1562","42.8892146","-72.388934"
"3464","1109","43.0881572","-72.1242995"
"3465","2156","42.8287851","-72.1889397"
"3466","1332","42.8902633","-72.502966"
"3467","1842","42.9680753","-72.4308561"
"3470","5033","42.7713361","-72.3546937"
"3561","5939","44.3433516","-71.7951186"
"3570","10051","44.5045963","-71.1554663"
"3574","2526","44.260435","-71.6092032"
"3575","124","44.3137439","-71.4028891"
"3576","3238","44.9124446","-71.385112"
"3579","461","44.9647707","-71.0255625"
"3580","1369","44.163382","-71.6932989"
"3581","3230","44.2897808","-71.1521491"
"3582","2577","44.5620463","-71.4414282"
"3583","1107","44.3967405","-71.4646938"
"3584","3774","44.4838527","-71.5458653"
"3585","2519","44.2224157","-71.8771734"
"3586","547","44.21841","-71.8002397"
"3588","1641","44.6230404","-71.2118455"
"3590","1052","44.7509294","-71.4767202"
"3592","1145","45.1162706","-71.2609794"
"3593","313","44.3021744","-71.2991512"
"3595","639","44.3053237","-71.4973022"
"3597","521","44.744505","-71.382495"
"3598","3285","44.378898","-71.6286993"
"3601","477","43.2369665","-72.2884461"
"3602","2654","43.1408324","-72.3475682"
"3603","5412","43.246634","-72.3839312"
"3604","69","43.1273332","-72.3768643"
"3605","1160","43.2365642","-72.1848691"
"3607","322","43.1965104","-72.2683534"
"3608","2811","43.0765049","-72.3959264"
"3609","854","43.1439257","-72.4463913"
"3740","911","44.1843216","-71.9787987"
"3741","4208","43.6749422","-72.0088283"
"3743","14103","43.3607254","-72.3269286"
"3745","1424","43.4764553","-72.3341504"
"3746","216","43.494376","-72.2571514"
"3748","4762","43.5890307","-72.1319289"
"3750","870","43.7081884","-72.195047"
"3751","583","43.4497528","-72.0923112"
"3752","810","43.2722954","-72.1004854"
"3753","2971","43.5165899","-72.1490935"
"3754","86","43.3774607","-72.1383901"
"3755","10538","43.7409835","-72.1391345"
"3765","503","44.0352268","-72.0502035"
"3766","8958","43.6333014","-72.2357462"
"3768","1716","43.816372","-72.0940123"
"3770","524","43.5313004","-72.2588148"
"3771","754","44.2966637","-71.9806488"
"3773","7841","43.3705457","-72.1974938"
"3774","1966","44.0997528","-71.9854747"
"3777","1237","43.8861814","-72.0611379"
"3779","790","43.9615932","-72.0014182"
"3780","410","44.0468459","-71.988957"
"3781","1840","43.5600577","-72.2993581"
"3782","2945","43.3900882","-72.0931293"
"3784","4086","43.6381678","-72.3064054"
"3785","2400","44.0435163","-71.9122001"
"3801","21532","43.0748116","-70.8054433"
"3809","3716","43.4578457","-71.1991308"
"3810","1538","43.5136453","-71.2938676"
"3811","6753","42.8392228","-71.1663203"
"3812","824","44.08113","-71.2972366"
"3813","3250","44.1273878","-71.0608532"
"3814","2329","43.7709369","-71.1815047"
"3816","1368","43.6865096","-71.2690008"
"3817","574","43.88717","-71.2294024"
"3818","3807","43.9595335","-71.2753195"
"3819","4377","42.9279108","-71.1201845"
"3820","30039","43.1906655","-70.8876614"
"3823","1719","43.1746071","-70.9414534"
"3824","14638","43.1173464","-70.9184202"
"3825","8512","43.2155691","-71.0389788"
"3826","2470","42.8900018","-71.1306748"
"3827","3150","42.9037387","-70.9955699"
"3830","1610","43.6135632","-70.9944995"
"3832","395","43.9069604","-71.0475203"
"3833","20955","42.978415","-70.9875221"
"3835","6786","43.37256","-71.0832595"
"3836","1489","43.8420552","-71.075122"
"3837","1519","43.422251","-71.3360865"
"3838","1031","44.1123355","-71.2254483"
"3839","3735","43.2629938","-70.9912027"
"3840","3566","43.0397315","-70.8456219"
"3841","6334","42.8814448","-71.183034"
"3842","15345","42.9396007","-70.836728"
"3844","2238","42.9248106","-70.8862417"
"3845","991","44.0954218","-71.120516"
"3846","799","44.1874731","-71.1557857"
"3847","294","44.0718747","-71.1240333"
"3848","6020","42.9137308","-71.0735952"
"3849","1585","43.9024545","-71.1298705"
"3850","372","43.6906361","-71.2976028"
"3851","4040","43.4372538","-71.0254352"
"3852","558","43.4950127","-70.9860402"
"3853","602","43.6421264","-71.2832526"
"3854","968","43.0602799","-70.7188556"
"3855","2638","43.4636723","-71.1522157"
"3856","1680","43.0385087","-70.9679535"
"3857","9006","43.071424","-70.9513647"
"3858","4603","42.8703694","-71.0459151"
"3860","4056","44.0402389","-71.1209594"
"3861","4330","43.1185371","-71.0065109"
"3862","4278","42.9783168","-70.8301087"
"3864","1696","43.6883051","-71.100411"
"3865","7609","42.840703","-71.0949928"
"3867","20758","43.3035285","-70.9882384"
"3868","5323","43.3242406","-70.9401773"
"3869","2469","43.2198451","-70.8431121"
"3870","5162","43.0086489","-70.7583304"
"3871","136","42.9809478","-70.7773625"
"3872","3809","43.570559","-71.0432331"
"3873","5711","42.9340178","-71.1836046"
"3874","8776","42.8831227","-70.860823"
"3875","833","43.8950781","-71.1892755"
"3878","11824","43.2534762","-70.8879437"
"3882","1465","43.7467328","-71.0419102"
"3883","178","43.8085372","-71.3203361"
"3884","3964","43.2755994","-71.168991"
"3885","7261","43.0149968","-70.9025858"
"3886","2112","43.8640381","-71.2960679"
"3887","2154","43.4996371","-71.0680849"
"3890","327","43.8006017","-71.201489"
"3894","6314","43.6037729","-71.1771389"
"3901","7246","43.2993321","-70.8420772"
"3902","2211","43.2149159","-70.6288062"
"3903","6211","43.1465519","-70.7743831"
"3904","7703","43.1080513","-70.7285948"
"3905","1780","43.0861935","-70.6868463"
"3906","4647","43.3511096","-70.7787451"
"3907","894","43.2558576","-70.6112746"
"3908","7233","43.2304916","-70.7524265"
"3909","9738","43.1664605","-70.6790042"
"3910","328","43.1853094","-70.6034551"
"3911","250","43.1422228","-70.6263546"
"4001","2429","43.5198397","-70.9236594"
"4002","7351","43.4890685","-70.6619055"
"4003","330","43.7272611","-69.9568988"
"4005","23146","43.492125","-70.4853676"
"4006","96","43.4442924","-70.3445695"
"4008","2723","44.0342387","-69.8670478"
"4009","5151","44.0462407","-70.7284236"
"4010","1597","43.9307985","-70.9185838"
"4011","20278","43.8964309","-69.9733865"
"4015","3808","43.9762866","-70.521109"
"4017","341","43.7389545","-70.0883958"
"4019","71","43.6862161","-70.1028381"
"4020","1403","43.7671865","-70.8088623"
"4021","5820","43.7922888","-70.2665267"
"4022","1148","43.9946299","-70.8145467"
"4024","608","43.8363197","-70.6852448"
"4027","6031","43.3999085","-70.9127855"
"4029","1725","43.9025321","-70.6895644"
"4030","2208","43.5890617","-70.696275"
"4032","7879","43.8435026","-70.0916988"
"4037","3834","44.0943549","-70.9466084"
"4038","16381","43.7036174","-70.4637804"
"4039","7422","43.9045512","-70.3670267"
"4040","3111","44.1434524","-70.8201541"
"4041","1613","43.8489131","-70.8315695"
"4042","4281","43.6310191","-70.614369"
"4043","10810","43.3932772","-70.5769941"
"4046","7496","43.4294802","-70.4741132"
"4047","1892","43.7327875","-70.8991541"
"4048","2946","43.6884813","-70.7818831"
"4049","3659","43.7450037","-70.7029796"
"4050","230","43.6859393","-70.1539193"
"4051","1153","44.1924713","-70.8858033"
"4055","3793","43.9757686","-70.6392975"
"4056","257","43.6598077","-70.8774918"
"4057","56","44.1015518","-70.6989193"
"4061","3369","43.6354952","-70.7417834"
"4062","17020","43.7946894","-70.4053294"
"4063","412","43.4991532","-70.3941909"
"4064","8212","43.5250443","-70.38825"
"4066","539","43.7691476","-69.9654394"
"4068","1505","43.8388433","-70.9470447"
"4069","1465","43.9039141","-70.1820179"
"4071","4801","43.9280485","-70.4502419"
"4072","18482","43.550411","-70.4663413"
"4073","16189","43.4186437","-70.7477513"
"4074","18760","43.5896271","-70.3661914"
"4076","2683","43.5540169","-70.8327964"
"4079","3871","43.7905912","-69.9715299"
"4083","4525","43.4641207","-70.8143982"
"4084","8088","43.7621466","-70.5666802"
"4085","1786","43.7733201","-70.6165142"
"4086","8787","43.9649766","-69.9556237"
"4087","2116","43.5699322","-70.7440252"
"4088","1516","44.2028327","-70.722362"
"4090","9589","43.3314323","-70.6455858"
"4091","911","43.8393519","-70.7441866"
"4092","17515","43.7079473","-70.3526138"
"4093","8034","43.6363874","-70.5388313"
"4095","1274","43.6289088","-70.9068341"
"4096","8349","43.7878186","-70.1594465"
"4097","3574","43.8509982","-70.2341087"
"4101","17227","43.6626067","-70.257949"
"4102","17335","43.6579768","-70.3043014"
"4103","30606","43.6941305","-70.2880712"
"4105","11158","43.7404793","-70.277172"
"4106","25175","43.631402","-70.2859894"
"4107","8980","43.5871732","-70.2364761"
"4108","862","43.6602552","-70.1860525"
"4109","93","43.6375283","-70.1714262"
"4110","1391","43.7460267","-70.1800651"
"4210","23045","44.0845366","-70.2496493"
"4216","640","44.7086133","-70.8553619"
"4217","3312","44.3800998","-70.8152388"
"4219","1472","44.4007547","-70.5581099"
"4220","3077","44.343734","-70.3517316"
"4221","1098","44.4623292","-70.3005633"
"4222","3848","43.964603","-70.1265984"
"4224","3040","44.5599532","-70.4157488"
"4226","190","44.597872","-70.6769119"
"4227","79","44.568123","-70.293139"
"4228","6","44.4334894","-70.1152503"
"4231","236","44.2630394","-70.8755317"
"4234","168","44.6238311","-70.1918925"
"4236","4350","44.1897541","-70.1450885"
"4237","238","44.494585","-70.7346875"
"4238","1416","44.2092568","-70.3888783"
"4239","4851","44.5168965","-70.2021867"
"4240","36592","44.0895941","-70.1721851"
"4250","4228","44.0105197","-70.1274704"
"4252","4799","44.0366878","-70.0587993"
"4253","2095","44.4041269","-70.2155602"
"4254","3181","44.4450033","-70.1377153"
"4255","802","44.3447611","-70.6698304"
"4256","3064","44.1048969","-70.4046803"
"4257","2681","44.5533637","-70.4957707"
"4258","2617","44.1379401","-70.3363339"
