Score,ZIP
76,78701
93,78701
81,78701
87,78701
97,78701
86,78701
99,78701
82,78701
97,78701
74,78701
97,78701
91,78701
85,78701
94,78701
92,78701
89,78701
92,78701
88,78701
97,78701
100,78701
83,78701
96,78701
92,78701
89,78701
87,78701
91,78701
83,78701
94,78701
88,78701
88,78701
89,78701
88,78701
87,78701
98,78701
97,78701
76,78701
100,78701
89,78701
93,78701
79,78701
93,78701
98,78701
91,78701
85,78701
91,78701
100,78701
100,78701
80,78701
79,78701
93,78701
88,78701
81,78701
74,78701
85,78701
92,78701
94,78701
77,78701
85,78701
100,78701
99,78701
88,78701
88,78701
93,78701
84,78701
74,78701
89,78701
84,78701
97,78701
93,78701
75,78701
72,78701
92,78701
70,78701
84,78701
97,78701
93,78701
92,78701
90,78701
87,78701
60,78701
97,78701
85,78701
93,78701
85,78701
78,78701
83,78701
89,78701
80,78701
82,78701
75,78701
97,78701
84,78701
87,78701
95,78701
89,78701
80,78701
83,78701
84,78701
89,78701
83,78701
93,78701
65,78701
74,78701
89,78701
92,78701
93,78701
88,78701
90,78701
77,78701
91,78701
92,78701
88,78701
88,78701
95,78701
88,78701
83,78701
94,78701
97,78701
81,78701
74,78701
89,78701
86,78701
94,78701
80,78701
88,78701
94,78701
94,78701
85,78701
91,78701
82,78701
92,78701
100,78701
98,78701
81,78701
94,78701
97,78701
78,78701
74,78701
91,78701
87,78701
84,78701
100,78701
84,78701
78,78701
79,78701
75,78701
100,78701
100,78701
97,78701
96,78701
97,78701
100,78701
95,78701
89,78701
91,78701
80,78701
78,78701
100,78701
76,78701
99,78701
95,78701
93,78701
94,78701
94,78701
94,78701
88,78701
82,78701
70,78701
90,78701
83,78701
93,78701
95,78701
100,78701
84,78701
92,78701
100,78701
94,78701
88,78701
88,78701
100,78701
96,78701
93,78701
77,78701
96,78701
85,78701
95,78701
91,78701
81,78701
96,78701
85,78701
100,78701
97,78701
97,78701
70,78701
90,78701
95,78701
97,78701
89,78701
86,78701
78,78701
93,78701
98,78701
87,78701
91,78701
100,78701
100,78701
90,78701
95,78701
86,78701
89,78701
83,78701
88,78701
93,78701
92,78701
89,78701
91,78701
82,78701
83,78701
73,78701
90,78701
85,78701
84,78701
88,78701
89,78701
93,78701
90,78701
91,78701
89,78701
76,78701
92,78701
87,78701
83,78701
85,78701
84,78701
80,78701
91,78701
91,78701
96,78701
76,78701
95,78701
91,78701
100,78701
94,78701
84,78701
89,78701
87,78701
83,78701
92,78701
72,78701
68,78701
97,78701
81,78701
79,78701
97,78701
93,78701
93,78701
89,78701
96,78701
88,78701
91,78701
97,78701
100,78701
84,78701
100,78701
96,78701
74,78701
91,78701
85,78701
88,78701
82,78701
86,78701
97,78701
100,78701
90,78701
85,78701
91,78701
83,78701
93,78701
94,78701
88,78701
85,78701
86,78701
90,78701
97,78701
77,78701
71,78701
93,78701
79,78701
85,78701
76,78701
83,78701
88,78701
83,78701
75,78701
100,78701
91,78701
94,78701
90,78701
88,78701
92,78701
93,78701
85,78701
100,78701
95,78701
95,78701
85,78701
80,78701
67,78701
84,78701
100,78701
86,78701
88,78701
85,78701
100,78701
85,78701
96,78701
88,78701
100,78701
92,78701
73,78701
84,78701
94,78701
79,78701
89,78701
72,78701
99,78701
95,78701
86,78701
77,78701
84,78701
100,78701
87,78701
76,78701
82,78701
89,78701
85,78701
100,78701
78,78701
96,78701
97,78701
89,78701
94,78701
75,78701
77,78701
89,78701
83,78701
90,78701
84,78701
97,78701
74,78701
89,78701
79,78701
90,78701
88,78701
85,78701
84,78701
80,78701
97,78701
91,78701
83,78701
87,78701
94,78701
82,78701
86,78701
83,78701
90,78701
92,78701
96,78701
80,78701
78,78701
83,78701
89,78701
87,78701
70,78701
97,78702
88,78702
89,78702
83,78702
82,78702
96,78702
76,78702
89,78702
81,78702
91,78702
90,78702
95,78702
78,78702
98,78702
96,78702
89,78702
88,78702
92,78702
91,78702
90,78702
77,78702
89,78702
82,78702
90,78702
92,78702
97,78702
100,78702
80,78702
100,78702
95,78702
90,78702
85,78702
92,78702
93,78702
70,78702
91,78702
97,78702
89,78702
95,78702
83,78702
78,78702
97,78702
96,78702
93,78702
85,78702
90,78702
80,78702
97,78702
80,78702
90,78702
94,78702
76,78702
91,78702
96,78702
87,78702
96,78702
87,78702
93,78702
93,78702
70,78702
97,78702
90,78702
97,78702
76,78702
83,78702
84,78702
99,78702
89,78702
84,78702
92,78702
97,78702
87,78702
90,78702
71,78702
100,78702
81,78702
100,78702
73,78702
82,78702
95,78702
88,78702
86,78702
77,78702
80,78702
78,78702
86,78702
70,78702
84,78702
94,78702
76,78702
90,78702
91,78702
100,78702
81,78702
94,78702
99,78702
98,78702
100,78702
94,78702
89,78702
92,78702
95,78702
87,78702
90,78702
89,78702
97,78702
97,78702
88,78702
90,78702
94,78702
94,78702
80,78702
94,78702
90,78702
90,78702
93,78702
86,78702
93,78702
95,78702
88,78702
100,78702
95,78702
90,78702
96,78702
90,78702
87,78702
100,78702
90,78702
90,78702
97,78702
93,78702
97,78702
97,78702
80,78702
93,78702
84,78702
97,78702
98,78702
88,78702
100,78702
97,78702
100,78702
99,78702
90,78702
99,78702
98,78702
96,78702
96,78702
89,78702
96,78702
100,78702
83,78702
100,78702
95,78702
96,78702
97,78702
85,78702
89,78702
90,78702
98,78702
96,78702
95,78702
91,78702
88,78702
94,78702
88,78702
94,78702
100,78702
87,78702
100,78702
80,78702
87,78702
98,78702
83,78702
82,78702
88,78702
93,78702
95,78702
92,78702
99,78702
87,78702
90,78702
100,78702
100,78702
92,78702
97,78702
89,78702
86,78702
93,78702
97,78702
98,78702
93,78702
94,78702
97,78702
93,78702
97,78702
90,78702
97,78702
90,78702
90,78702
100,78702
92,78702
91,78702
95,78702
90,78702
100,78702
91,78702
97,78702
96,78702
84,78702
90,78702
99,78702
100,78702
91,78702
97,78702
84,78702
93,78702
83,78702
83,78702
93,78702
86,78702
92,78702
84,78702
100,78702
92,78702
97,78702
100,78702
93,78702
100,78702
93,78702
93,78702
86,78702
97,78702
88,78702
100,78702
94,78702
75,78702
92,78702
87,78702
83,78702
94,78702
96,78702
97,78702
95,78702
95,78702
88,78702
92,78702
100,78702
100,78702
97,78702
100,78702
92,78702
89,78702
98,78702
93,78702
87,78702
95,78702
92,78702
100,78702
100,78702
92,78702
96,78702
87,78702
95,78702
97,78702
95,78702
87,78702
100,78702
93,78702
97,78702
100,78702
78,78702
85,78702
94,78702
87,78702
92,78702
95,78702
73,78702
100,78702
100,78702
91,78702
93,78702
91,78702
94,78702
94,78702
89,78702
93,78702
95,78702
90,78702
100,78702
87,78702
94,78702
82,78702
87,78702
86,78702
84,78702
93,78702
97,78702
93,78702
87,78702
64,78702
100,78702
91,78702
91,78702
93,78702
71,78702
79,78702
100,78702
84,78702
90,78702
92,78702
77,78702
98,78702
94,78702
80,78702
90,78702
100,78702
71,78702
98,78702
94,78702
72,78702
96,78702
82,78702
93,78702
72,78702
90,78702
90,78702
95,78702
96,78702
93,78702
85,78702
97,78702
82,78702
96,78702
92,78702
88,78702
98,78702
81,78702
85,78702
100,78702
96,78702
74,78702
99,78702
88,78702
83,78702
83,78702
95,78702
94,78702
100,78702
94,78702
88,78702
93,78702
93,78702
97,78702
100,78702
82,78702
90,78702
89,78702
96,78702
83,78702
100,78702
98,78702
97,78702
95,78702
97,78702
90,78702
96,78702
93,78702
78,78702
94,78702
85,78702
94,78702
87,78702
90,78702
96,78702
98,78702
97,78702
97,78702
95,78702
96,78702
94,78702
79,78702
91,78702
100,78702
93,78702
97,78702
82,78702
91,78702
96,78702
87,78702
98,78702
95,78702
95,78702
100,78702
93,78702
93,78702
96,78702
95,78702
83,78702
93,78702
86,78702
100,78702
90,78702
78,78702
97,78702
96,78702
100,78702
80,78702
90,78702
100,78702
97,78702
88,78702
90,78702
95,78702
94,78702
80,78702
96,78702
97,78702
74,78702
94,78702
75,78702
100,78702
91,78702
91,78702
94,78702
82,78702
89,78702
92,78702
85,78702
82,78702
90,78702
92,78702
93,78702
89,78702
86,78702
84,78702
79,78702
82,78702
94,78702
97,78702
79,78702
92,78702
78,78702
87,78702
89,78702
90,78702
60,78702
91,78702
94,78702
89,78702
80,78702
88,78702
90,78702
91,78702
94,78702
93,78702
100,78702
96,78702
89,78702
97,78702
100,78702
100,78702
100,78702
99,78702
100,78702
94,78702
94,78702
92,78702
97,78702
94,78702
100,78702
84,78702
85,78702
91,78702
93,78702
88,78702
92,78702
90,78702
92,78702
97,78702
99,78702
97,78702
95,78702
85,78702
89,78702
87,78702
95,78702
94,78702
97,78702
92,78702
96,78702
100,78702
87,78702
100,78702
84,78702
97,78702
91,78702
94,78702
93,78702
94,78702
94,78702
88,78702
88,78702
94,78702
93,78702
94,78702
84,78702
91,78702
79,78702
97,78702
92,78702
88,78702
88,78702
97,78702
96,78702
88,78702
90,78702
92,78702
95,78702
100,78702
88,78702
97,78702
97,78702
84,78702
92,78702
99,78702
91,78702
95,78702
93,78702
60,78702
94,78702
100,78702
97,78702
100,78702
95,78702
91,78702
92,78702
97,78702
91,78702
99,78702
90,78702
100,78702
100,78702
96,78702
92,78702
94,78702
97,78702
87,78702
97,78702
77,78702
98,78702
94,78702
98,78702
78,78702
94,78702
99,78702
90,78702
94,78702
77,78702
91,78702
89,78702
93,78702
90,78702
94,78702
95,78702
100,78702
100,78702
84,78702
82,78702
95,78702
94,78702
91,78702
99,78702
95,78702
97,78702
97,78702
86,78702
91,78702
79,78702
94,78702
83,78702
75,78702
87,78702
97,78702
81,78702
81,78702
84,78702
92,78702
93,78702
90,78702
79,78702
95,78702
86,78702
96,78702
97,78702
97,78702
87,78702
95,78702
97,78702
95,78702
100,78702
88,78702
100,78702
89,78702
91,78702
100,78702
86,78702
94,78702
97,78702
77,78702
84,78702
80,78702
97,78702
100,78702
100,78702
98,78702
100,78702
94,78702
100,78702
94,78702
96,78702
94,78702
95,78702
84,78702
93,78702
100,78702
93,78702
100,78702
100,78702
92,78702
76,78702
92,78702
96,78702
90,78702
96,78702
100,78702
96,78702
93,78702
97,78702
96,78702
100,78702
97,78702
94,78702
100,78702
96,78702
71,78702
88,78702
90,78702
92,78702
97,78702
88,78702
91,78702
97,78702
100,78702
75,78702
92,78702
89,78702
80,78702
97,78702
89,78702
93,78702
93,78702
97,78702
91,78702
95,78702
93,78702
90,78702
73,78702
95,78702
85,78702
97,78702
92,78702
73,78702
87,78702
73,78702
94,78702
86,78702
92,78702
96,78702
97,78702
100,78702
93,78702
96,78702
100,78702
93,78702
92,78702
91,78702
78,78702
90,78702
78,78702
87,78702
87,78702
89,78702
89,78702
88,78702
87,78702
66,78702
87,78702
97,78702
93,78702
97,78702
100,78702
88,78702
89,78702
96,78702
100,78702
78,78702
91,78702
90,78702
90,78702
86,78702
88,78702
71,78702
88,78702
85,78702
95,78702
89,78702
89,78702
90,78702
97,78702
93,78702
100,78702
73,78702
93,78702
87,78702
85,78702
100,78702
91,78702
90,78702
100,78702
97,78702
91,78702
95,78702
91,78702
98,78702
79,78702
73,78702
90,78702
100,78702
78,78702
85,78702
72,78702
92,78702
98,78702
76,78702
86,78702
86,78702
53,78702
82,78702
73,78702
93,78702
77,78702
84,78702
88,78702
82,78702
80,78702
65,78702
82,78702
93,78702
96,78702
100,78702
80,78702
85,78702
71,78702
63,78702
89,78702
67,78702
72,78702
88,78702
97,78702
77,78702
100,78702
86,78702
98,78702
82,78702
93,78702
89,78702
96,78702
100,78702
92,78702
71,78702
94,78702
100,78702
48,78702
100,78702
80,78702
96,78702
100,78702
93,78702
70,78702
91,78702
91,78702
96,78702
90,78702
100,78702
82,78702
88,78702
89,78702
79,78702
85,78702
100,78702
95,78702
83,78702
86,78702
100,78702
88,78702
81,78702
92,78702
94,78702
95,78702
100,78702
63,78702
97,78702
83,78702
93,78702
96,78702
85,78702
87,78702
94,78702
92,78702
97,78702
85,78702
100,78702
93,78702
89,78702
90,78702
92,78702
93,78702
88,78702
100,78702
98,78702
95,78702
100,78702
97,78702
100,78702
92,78702
86,78702
89,78702
85,78702
96,78702
100,78702
93,78702
91,78702
96,78702
84,78702
80,78702
91,78702
96,78702
88,78702
97,78702
87,78702
88,78702
94,78702
74,78702
95,78702
92,78702
96,78702
96,78702
97,78702
89,78702
100,78702
100,78702
93,78702
92,78702
85,78702
86,78702
96,78702
93,78702
100,78702
97,78702
97,78702
99,78702
100,78702
98,78702
95,78702
88,78702
95,78702
95,78702
87,78702
81,78702
93,78702
90,78702
83,78702
79,78702
97,78702
84,78702
82,78702
93,78702
97,78702
100,78702
87,78702
77,78702
97,78702
76,78702
92,78702
98,78702
94,78702
93,78702
97,78702
93,78702
93,78702
90,78702
96,78702
96,78702
97,78702
78,78702
65,78702
93,78702
94,78702
90,78702
78,78702
78,78702
92,78702
97,78702
88,78702
96,78702
93,78702
83,78702
89,78702
77,78702
97,78702
85,78702
66,78702
89,78702
95,78702
81,78702
97,78702
90,78702
82,78702
90,78702
91,78702
88,78702
97,78702
97,78702
86,78702
90,78702
94,78702
97,78702
73,78702
87,78702
98,78702
98,78702
91,78702
84,78702
90,78702
78,78702
79,78702
86,78702
100,78702
76,78702
90,78702
94,78702
91,78702
84,78702
94,78702
100,78702
100,78702
94,78702
97,78702
59,78702
91,78702
91,78702
100,78702
75,78702
97,78702
90,78702
93,78702
93,78702
100,78702
97,78702
88,78702
100,78702
91,78702
96,78702
92,78702
100,78702
91,78702
87,78702
90,78702
93,78702
90,78702
79,78702
72,78702
96,78702
97,78702
91,78702
81,78702
93,78702
100,78702
90,78702
93,78702
100,78702
89,78702
84,78702
100,78702
82,78702
89,78702
95,78702
97,78702
96,78702
62,78702
100,78702
82,78702
83,78702
96,78702
97,78702
94,78702
86,78702
89,78702
96,78702
88,78702
88,78702
100,78702
97,78702
91,78702
89,78702
85,78702
97,78702
86,78703
94,78703
95,78703
100,78703
95,78703
96,78703
96,78703
97,78703
98,78703
96,78703
93,78703
93,78703
91,78703
95,78703
95,78703
100,78703
97,78703
100,78703
97,78703
98,78703
91,78703
97,78703
97,78703
100,78703
96,78703
85,78703
100,78703
97,78703
86,78703
70,78703
80,78703
90,78703
83,78703
86,78703
78,78703
82,78703
74,78703
71,78703
72,78703
89,78703
90,78703
87,78703
87,78703
89,78703
80,78703
90,78703
86,78703
82,78703
97,78703
77,78703
73,78703
98,78703
100,78703
76,78703
98,78703
88,78703
77,78703
83,78703
83,78703
92,78703
94,78703
84,78703
88,78703
94,78703
97,78703
94,78703
92,78703
91,78703
97,78703
97,78703
84,78703
83,78703
90,78703
82,78703
82,78703
92,78703
90,78703
91,78703
100,78703
100,78703
100,78703
91,78703
94,78703
91,78703
88,78703
84,78703
98,78703
80,78703
97,78703
97,78703
83,78703
97,78703
96,78703
82,78703
90,78703
81,78703
93,78703
93,78703
82,78703
97,78703
92,78703
91,78703
98,78703
83,78703
97,78703
76,78703
94,78703
89,78703
89,78703
75,78703
84,78703
82,78703
92,78703
94,78703
84,78703
91,78703
89,78703
71,78703
97,78703
93,78703
92,78703
90,78703
94,78703
91,78703
85,78703
97,78703
100,78703
81,78703
94,78703
78,78703
91,78703
92,78703
94,78703
97,78703
97,78703
82,78703
76,78703
81,78703
89,78703
100,78703
100,78703
93,78703
89,78703
84,78703
100,78703
82,78703
82,78703
95,78703
80,78703
78,78703
93,78703
74,78703
85,78703
83,78703
76,78703
76,78703
87,78703
97,78703
97,78703
79,78703
94,78703
84,78703
93,78703
89,78703
84,78703
87,78703
89,78703
81,78703
77,78703
93,78703
93,78703
90,78703
90,78703
91,78703
79,78703
74,78703
89,78703
100,78703
88,78703
91,78703
87,78703
92,78703
99,78703
95,78703
74,78703
88,78703
85,78703
94,78703
82,78703
83,78703
89,78703
94,78703
90,78703
95,78703
93,78703
91,78703
86,78703
81,78703
92,78703
91,78703
95,78703
97,78703
100,78703
93,78703
94,78703
96,78703
85,78703
94,78703
89,78703
92,78703
89,78703
89,78703
97,78703
96,78703
97,78703
92,78703
100,78703
100,78703
87,78703
100,78703
88,78703
96,78703
96,78703
100,78703
100,78703
100,78703
94,78703
77,78703
100,78703
96,78703
97,78703
100,78703
100,78703
95,78703
100,78703
100,78703
100,78703
85,78703
93,78703
100,78703
100,78703
83,78703
85,78703
100,78703
85,78703
75,78703
80,78703
78,78703
81,78703
91,78703
93,78703
85,78703
94,78703
78,78703
79,78703
90,78703
